fecha,buque,imo,puerto,pax,trip,exentos,sentido,servicio,anio
2021-06-24 00:00:00,FRANCISCO,9610028,BUQUEBUS,669,30,18,Entrada,Pasajeros,2021
2021-06-24 00:00:00,FRANCISCO,9610028,BUQUEBUS,265,30,5,Salida,Pasajeros,2021
2021-06-25 00:00:00,AVA PAYAGUA,9551090,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-06-25 00:00:00,RIO PIRAY GUAZU,515681,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-06-25 00:00:00,SOLAR MADELEIN,9882413,PUERTO BUENOS AIRES,0,18,0,Salida,Carga,2021
2021-06-25 00:00:00,UASC ZAMZAM,9699115,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-06-26 00:00:00,AMFITRION,9724623,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-06-26 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Salida,Carga,2021
2021-06-26 00:00:00,MAERSK KARACHI,9162215,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-27 00:00:00,BBC VIRGINIA,9501277,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-06-27 00:00:00,MINERVA EMILY,9380063,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-06-27 00:00:00,MONTEVIDEO EXPRESS,9563677,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-06-27 00:00:00,MSC VIDHI,9238739,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-06-27 00:00:00,UASC ZAMZAM,9699115,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-06-28 00:00:00,FRANCISCO,9610028,BUQUEBUS,731,32,26,Entrada,Pasajeros,2021
2021-06-28 00:00:00,FRANCISCO,9610028,BUQUEBUS,380,33,7,Salida,Pasajeros,2021
2021-06-28 00:00:00,MAERSK KARACHI,9162215,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-28 00:00:00,MAERSK LABREA,9527063,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-06-29 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-06-29 00:00:00,MAERSK LABREA,9527063,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-06-30 00:00:00,BBC VIRGINIA,9501277,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-06-30 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-30 00:00:00,MONTEVIDEO EXPRESS,9563677,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-06-30 00:00:00,MSC VIDHI,9238739,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-07-01 00:00:00,ANTHEA Y,9710244,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-07-01 00:00:00,MSC MICHELA,9720512,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-07-02 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-02 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-07-02 00:00:00,FRANCISCO,9610028,BUQUEBUS,474,30,13,Entrada,Pasajeros,2021
2021-07-02 00:00:00,FRANCISCO,9610028,BUQUEBUS,304,30,3,Salida,Pasajeros,2021
2021-07-02 00:00:00,MSC TAVVISHI,9189366,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-07-03 00:00:00,ANTHEA Y,9710244,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-07-03 00:00:00,MSC MICHAELA,9230488,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-07-03 00:00:00,MSC TAVVISHI,9189366,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-07-03 00:00:00,RAUL D,9545974,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-03 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-04 00:00:00,ATHLOS,9700483,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-07-04 00:00:00,CHEMTRANS MOON,9270488,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-07-04 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-05 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-07-05 00:00:00,CMA CGM JACQUES JUNIOR,9722716,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-05 00:00:00,FRANCISCO,9610028,BUQUEBUS,380,28,9,Entrada,Pasajeros,2021
2021-07-05 00:00:00,FRANCISCO,9610028,BUQUEBUS,217,28,11,Salida,Pasajeros,2021
2021-07-05 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-07-05 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-06 00:00:00,BBC OREGON,9501265,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2021
2021-07-06 00:00:00,HARIS,9670119,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-07-06 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-07-06 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-07-06 00:00:00,PINE MEADOW,9478688,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-07-06 00:00:00,STRATEGIC ALLIANCE,9648075,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-07-07 00:00:00,CSAV TRANCURA,9627916,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-07-07 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-07 00:00:00,RAUL D,9545974,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-08 00:00:00,CMA CGM JACQUES JUNIOR,9722716,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-08 00:00:00,CSAV TRANCURA,9627916,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-07-08 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-08 00:00:00,FRANCISCO,9610028,BUQUEBUS,500,29,6,Entrada,Pasajeros,2021
2021-07-08 00:00:00,FRANCISCO,9610028,BUQUEBUS,417,30,8,Salida,Pasajeros,2021
2021-07-08 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-07-08 00:00:00,MSC DARDANELLES,9247754,PUERTO BUENOS AIRES,0,30,0,Entrada,Carga,2021
2021-07-08 00:00:00,PAPU MAR,3015,PUERTO BUENOS AIRES,0,9,0,Entrada,Carga,2021
2021-07-09 00:00:00,HARIS,9670119,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-07-09 00:00:00,MSC CHANNEE,9710438,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-07-09 00:00:00,MSC DARDANELLES,9247754,PUERTO BUENOS AIRES,0,30,0,Salida,Carga,2021
2021-07-09 00:00:00,PINE MEADOW,9478688,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-07-09 00:00:00,SAN,9521851,PUERTO BUENOS AIRES,0,17,0,Entrada,Carga,2021
2021-07-10 00:00:00,—A CHOLITA,3694,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-10 00:00:00,CLARA B,9535503,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-11 00:00:00,AMALIA,9330355,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-07-11 00:00:00,—A CHOLITA,3694,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-11 00:00:00,CLARA B,9535503,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-11 00:00:00,MSC CHANNEE,9710438,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-07-11 00:00:00,TEMPANOS,9447897,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-07-12 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2021
2021-07-12 00:00:00,FRANCISCO,9610028,BUQUEBUS,425,32,10,Salida,Pasajeros,2021
2021-07-12 00:00:00,FRANCISCO,9610028,BUQUEBUS,453,32,6,Entrada,Pasajeros,2021
2021-07-12 00:00:00,MAERSK MEMPHIS,9348651,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-07-12 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-12 00:00:00,PACIFIC ENDEAVOR,9490325,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-07-13 00:00:00,MAERSK LEON,9526966,PUERTO BUENOS AIRES,0,19,0,Entrada,Carga,2021
2021-07-13 00:00:00,MAERSK MEMPHIS,9348651,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-07-13 00:00:00,MSC SOFIA CELESTE,9702091,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-07-13 00:00:00,TEMPANOS,9447897,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-07-14 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-07-14 00:00:00,LOGIN DISCOVERY,9506394,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-07-15 00:00:00,AMALIA,9330355,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-07-15 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-07-15 00:00:00,CAP SAN NICOLAS,9622203,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-15 00:00:00,FRANCISCO,9610028,BUQUEBUS,480,33,9,Entrada,Pasajeros,2021
2021-07-15 00:00:00,FRANCISCO,9610028,BUQUEBUS,399,32,11,Salida,Pasajeros,2021
2021-07-15 00:00:00,INTREPIDO,8408466,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-15 00:00:00,INTREPIDO,8408466,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-15 00:00:00,MAERSK LEON,9526966,PUERTO BUENOS AIRES,0,19,0,Salida,Carga,2021
2021-07-15 00:00:00,MSC SOFIA CELESTE,9702091,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-07-15 00:00:00,SEASPAN OSPREY,9786736,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-07-16 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-07-16 00:00:00,SEASPAN OSPREY,9786736,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-07-17 00:00:00,PARANAGUA EXPRESS,9786724,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-07-18 00:00:00,CAP SAN NICOLAS,9622203,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-07-18 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-07-19 00:00:00,FRANCISCO,9610028,BUQUEBUS,451,33,21,Entrada,Pasajeros,2021
2021-07-19 00:00:00,FRANCISCO,9610028,BUQUEBUS,366,32,5,Salida,Pasajeros,2021
2021-07-19 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-07-19 00:00:00,PARANAGUA EXPRESS,9786724,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-07-20 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-07-21 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Salida,Carga,2021
2021-07-21 00:00:00,MAERSK LAVRAS,9526928,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-07-21 00:00:00,YM TIPTOP,9860946,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-22 00:00:00,FRANCISCO,9610028,BUQUEBUS,482,33,11,Entrada,Pasajeros,2021
2021-07-22 00:00:00,FRANCISCO,9610028,BUQUEBUS,265,33,9,Salida,Pasajeros,2021
2021-07-22 00:00:00,INCANSABLE,7816109,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-22 00:00:00,LOG-IN JATOBA,9471898,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-07-22 00:00:00,MAERSK LAVRAS,9526928,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-07-22 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-07-22 00:00:00,TOLTEN,9612870,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-23 00:00:00,CAP SAN MALEAS,9622215,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-07-23 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-07-23 00:00:00,INCANSABLE,7816109,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-23 00:00:00,MSC BARCELONA,9480186,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-23 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-07-23 00:00:00,YM TIPTOP,9860946,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-24 00:00:00,CMA CGM RODOLPHE,9722699,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-07-24 00:00:00,MSC BARCELONA,9480186,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-24 00:00:00,REINA DEL PARANA,2436,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-25 00:00:00,CAP SAN MALEAS,9622215,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-25 00:00:00,CMA CGM RODOLPHE,9722699,PUERTO BUENOS AIRES,0,29,0,Salida,Carga,2021
2021-07-25 00:00:00,HUNGARY,9723253,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-07-25 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-07-25 00:00:00,MSC VIGO,9285691,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-07-25 00:00:00,STOLT ZULU,9351531,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-25 00:00:00,TOLTEN,9612870,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-26 00:00:00,AMERIGO VESPUCCI,8310645,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-26 00:00:00,FRANCISCO,9610028,BUQUEBUS,496,33,5,Entrada,Pasajeros,2021
2021-07-26 00:00:00,FRANCISCO,9610028,BUQUEBUS,299,33,2,Salida,Pasajeros,2021
2021-07-26 00:00:00,HUNGARY,9723253,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-07-26 00:00:00,MSC PALAK,9735206,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-07-26 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-07-26 00:00:00,SEAMAX ROWAYTON,9732589,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-07-26 00:00:00,TEHIA,9051997,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-07-27 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-07-27 00:00:00,MSC VIGO,9285691,PUERTO BUENOS AIRES,0,29,0,Salida,Carga,2021
2021-07-27 00:00:00,TEHIA,9051997,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-07-28 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-07-28 00:00:00,MSC PALAK,9735206,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-07-28 00:00:00,SEAMAX ROWAYTON,9732589,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-07-29 00:00:00,FRANCISCO,9610028,BUQUEBUS,494,36,4,Entrada,Pasajeros,2021
2021-07-29 00:00:00,FRANCISCO,9610028,BUQUEBUS,282,34,10,Salida,Pasajeros,2021
2021-07-29 00:00:00,MAERSK LETICIA,9526916,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-07-30 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-07-31 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-07-31 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-07-31 00:00:00,MAERSK LETICIA,9526916,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-08-01 00:00:00,EREDINE,9681871,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-08-01 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-01 00:00:00,TUBUL,9447873,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-08-02 00:00:00,COSCO SHIPPING HARMONY,9881665,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-08-02 00:00:00,FRANCISCO,9610028,BUQUEBUS,460,37,9,Entrada,Pasajeros,2021
2021-08-02 00:00:00,FRANCISCO,9610028,BUQUEBUS,312,33,11,Salida,Pasajeros,2021
2021-08-02 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-08-02 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-02 00:00:00,SAN FELIPE,9698628,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-08-03 00:00:00,COSCO SHIPPING HARMONY,9881665,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-08-03 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-08-03 00:00:00,MAGNOLIA,9461233,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-08-03 00:00:00,SAN FELIPE,9698628,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-03 00:00:00,SEASPAN HARRIER,9793923,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-08-03 00:00:00,TUBUL,9447873,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-08-04 00:00:00,CAP SAN AUGUSTIN,9622239,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-08-04 00:00:00,CHARGER,9213959,PUERTO BUENOS AIRES,0,17,0,Entrada,Carga,2021
2021-08-04 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-08-04 00:00:00,MSC BOSPHOROUS,9247742,PUERTO BUENOS AIRES,0,30,0,Entrada,Carga,2021
2021-08-05 00:00:00,CAP SAN AUGUSTIN,9622239,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-08-05 00:00:00,FRANCISCO,9610028,BUQUEBUS,452,33,8,Entrada,Pasajeros,2021
2021-08-05 00:00:00,FRANCISCO,9610028,BUQUEBUS,230,33,3,Salida,Pasajeros,2021
2021-08-05 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-08-05 00:00:00,SEASPAN HARRIER,9793923,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-05 00:00:00,UASC AL KHOR,9323962,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-08-06 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-08-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,428,29,9,Entrada,Pasajeros,2021
2021-08-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,86,29,3,Salida,Pasajeros,2021
2021-08-06 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-08-06 00:00:00,MSC BOSPHOROUS,9247742,PUERTO BUENOS AIRES,0,30,0,Salida,Carga,2021
2021-08-07 00:00:00,NORTHERN MAGNUM,9252541,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-07 00:00:00,UASC AL KHOR,9323962,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-08-08 00:00:00,CAP SAN LORENZO,9622227,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-08-08 00:00:00,NORTHERN MAGNUM,9252541,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-09 00:00:00,FRANCISCO,9610028,BUQUEBUS,457,34,14,Entrada,Pasajeros,2021
2021-08-09 00:00:00,FRANCISCO,9610028,BUQUEBUS,232,34,2,Salida,Pasajeros,2021
2021-08-09 00:00:00,MSC DESIREE,9745665,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-08-10 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-08-10 00:00:00,CAP SAN LORENZO,9622227,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-08-10 00:00:00,CHARGER,9213959,PUERTO BUENOS AIRES,0,17,0,Salida,Carga,2021
2021-08-11 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-08-11 00:00:00,FRANCISCO,9610028,BUQUEBUS,449,35,17,Entrada,Pasajeros,2021
2021-08-11 00:00:00,FRANCISCO,9610028,BUQUEBUS,172,36,3,Salida,Pasajeros,2021
2021-08-11 00:00:00,LOGIN DISCOVERY,9506394,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-11 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-08-11 00:00:00,MSC ANTONIA,9398216,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-08-11 00:00:00,MSC DESIREE,9745665,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-08-12 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-08-12 00:00:00,MSC ANTONIA,9398216,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-08-13 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Salida,Carga,2021
2021-08-13 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-08-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,429,33,6,Entrada,Pasajeros,2021
2021-08-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,278,33,9,Salida,Pasajeros,2021
2021-08-13 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-08-14 00:00:00,MSC CATERINA,9705005,PUERTO BUENOS AIRES,1,31,0,Entrada,Carga,2021
2021-08-15 00:00:00,MAERSK LA PAZ,9526899,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-08-15 00:00:00,MSC CATERINA,9705005,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-08-15 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-08-16 00:00:00,FRANCISCO,9610028,BUQUEBUS,418,36,7,Entrada,Pasajeros,2021
2021-08-16 00:00:00,FRANCISCO,9610028,BUQUEBUS,262,33,5,Salida,Pasajeros,2021
2021-08-16 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-08-17 00:00:00,BBC GDANSK,9436965,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-08-17 00:00:00,CAPE ARTEMISIO,977175,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-17 00:00:00,EVER LIBRA,9595486,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-08-17 00:00:00,MAERSK LA PAZ,9526899,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-08-18 00:00:00,FRANCISCO,9610028,BUQUEBUS,289,32,4,Entrada,Pasajeros,2021
2021-08-18 00:00:00,FRANCISCO,9610028,BUQUEBUS,155,33,3,Salida,Pasajeros,2021
2021-08-18 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-08-18 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-08-19 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-08-19 00:00:00,BBC GDANSK,9436965,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-08-20 00:00:00,ARDMORE ENGINEER,9654787,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-08-20 00:00:00,BW PUMA,9635810,PUERTO BUENOS AIRES,0,19,0,Entrada,Carga,2021
2021-08-20 00:00:00,CAPE ARTEMISIO,977175,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-20 00:00:00,EVER LIBRA,9595486,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-08-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,446,35,8,Entrada,Pasajeros,2021
2021-08-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,207,36,2,Salida,Pasajeros,2021
2021-08-20 00:00:00,MSC ARICA,9619452,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-08-21 00:00:00,EVER LAUREL,9595474,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-08-21 00:00:00,MSC ARICA,9619452,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-08-21 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-08-21 00:00:00,TIRUA,9612882,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-22 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-23 00:00:00,BOW COMPASS,9412737,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-23 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-23 00:00:00,EVER LAUREL,9595474,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-08-23 00:00:00,FRANCISCO,9610028,BUQUEBUS,388,32,4,Entrada,Pasajeros,2021
2021-08-23 00:00:00,FRANCISCO,9610028,BUQUEBUS,284,32,4,Salida,Pasajeros,2021
